CustomerKey,GeographyKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,YearlyIncome,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned,CommuteDistance
28168,337,Jacqueline,Ward,1977-05-11,M,F,60000.00,0,Partial College,Skilled Manual,1,1,2-5 Miles
28169,69,Lucas,Blue,1977-02-13,M,M,60000.00,0,Partial College,Skilled Manual,0,1,0-1 Miles
28170,325,Isabella,Johnson,1993-11-22,M,F,60000.00,0,Partial College,Skilled Manual,1,1,2-5 Miles
28171,612,Aidan,Henderson,1971-12-21,M,M,60000.00,0,Partial College,Skilled Manual,1,1,0-1 Miles
28172,301,Charles,Moore,1960-08-28,M,M,60000.00,0,Partial College,Skilled Manual,1,1,2-5 Miles
28173,49,Timothy,Young,1994-03-13,S,M,40000.00,2,High School,Skilled Manual,1,2,2-5 Miles
28174,536,Marco,Subram,1991-04-03,M,M,40000.00,2,High School,Skilled Manual,1,3,2-5 Miles
28175,536,Clifford,Subram,1960-02-29,M,M,40000.00,2,High School,Skilled Manual,1,3,2-5 Miles
28176,56,Natalie,Roberts,1964-11-27,S,F,60000.00,0,Partial College,Skilled Manual,0,1,0-1 Miles
28177,62,Cameron,Henderson,1981-10-26,S,M,60000.00,0,Partial College,Skilled Manual,0,1,0-1 Miles
28178,69,Katherine,James,1990-05-28,S,F,60000.00,0,Partial College,Skilled Manual,0,1,2-5 Miles
28179,536,Billy,Alvarez,1979-02-05,S,M,60000.00,0,Partial College,Skilled Manual,0,1,0-1 Miles
28180,609,Jerry,Chander,1973-12-06,S,M,60000.00,0,Partial College,Skilled Manual,0,1,2-5 Miles
28181,543,Katherine,Rodriguez,1968-03-19,M,F,60000.00,0,Partial College,Skilled Manual,1,1,2-5 Miles
28182,385,Fernando,Turner,1999-09-01,M,M,60000.00,0,Partial College,Skilled Manual,1,1,0-1 Miles
28183,301,Nicole,Howard,1991-01-31,M,F,60000.00,0,Partial College,Skilled Manual,1,1,2-5 Miles
28184,345,Madison,Russell,1961-04-26,M,F,60000.00,0,Partial College,Skilled Manual,1,1,2-5 Miles
28185,301,Eric,Alexander,1964-03-05,M,M,60000.00,0,Partial College,Skilled Manual,1,1,2-5 Miles
28186,536,Jenny,Wagner,1974-11-25,M,F,60000.00,0,Partial College,Skilled Manual,1,1,0-1 Miles
28187,338,Aaron,Chen,1993-11-24,M,M,60000.00,3,Bachelors,Professional,1,0,2-5 Miles
28188,542,Kayla,Price,1985-09-27,S,F,60000.00,3,Bachelors,Professional,1,0,2-5 Miles
28189,54,James,Griffin,1995-08-23,S,M,70000.00,0,Graduate Degree,Professional,0,1,0-1 Miles
28190,355,Kimberly,Cook,1984-05-20,S,F,70000.00,0,Graduate Degree,Professional,1,1,2-5 Miles
28191,612,Mya,Long,1987-12-11,S,F,70000.00,0,Graduate Degree,Professional,1,1,2-5 Miles
28192,648,Abigail,Sanchez,1994-09-22,M,F,70000.00,5,Graduate Degree,Professional,1,3,10+ Miles
28193,335,Taylor,Davis,1960-04-16,S,F,70000.00,5,Graduate Degree,Professional,1,3,10+ Miles
28194,536,Lydia,Garcia,1993-06-09,S,F,80000.00,0,Graduate Degree,Professional,0,0,0-1 Miles
28195,43,Kellie,Martin,1961-09-02,S,F,80000.00,0,Graduate Degree,Professional,0,0,0-1 Miles
28196,548,Timothy,Cox,1995-09-11,M,M,80000.00,0,Partial College,Skilled Manual,1,1,0-1 Miles
28197,68,Kayla,Rodriguez,1974-03-04,S,F,60000.00,0,Bachelors,Professional,1,1,2-5 Miles
28198,66,Jared,Moyer,1970-05-11,M,M,60000.00,0,Bachelors,Professional,0,1,0-1 Miles
28199,360,Alyssa,Jones,1985-03-04,S,F,60000.00,0,Bachelors,Professional,0,1,0-1 Miles
28200,369,Morgan,Henderson,1979-03-12,M,F,60000.00,0,Bachelors,Professional,1,1,2-5 Miles
28201,25,Tyler,Martinez,1980-05-20,M,M,80000.00,4,Graduate Degree,Management,1,0,0-1 Miles
28202,32,Maria,King,1967-12-10,S,F,80000.00,4,Graduate Degree,Management,1,0,0-1 Miles
28203,38,Victor,Gomez,1980-02-03,M,M,90000.00,0,Graduate Degree,Management,1,0,0-1 Miles
28204,19,Peter,Xu,1982-02-28,M,M,100000.00,0,Graduate Degree,Management,1,0,2-5 Miles
28205,22,Carolyn,Mehta,1973-04-19,M,F,60000.00,2,Bachelors,Professional,0,1,0-1 Miles
28206,13,Angelica,Long,1980-03-30,S,F,80000.00,4,Graduate Degree,Management,1,1,0-1 Miles
28207,37,Larry,Moreno,1978-08-03,M,M,80000.00,4,Graduate Degree,Management,1,1,0-1 Miles
28208,30,Karen,Sun,1980-11-22,S,F,90000.00,0,Bachelors,Professional,1,0,0-1 Miles
28209,39,Krista,Carlson,1966-01-13,M,F,60000.00,2,Bachelors,Professional,1,1,2-5 Miles
28210,6,Meghan,Alan,1997-09-19,M,F,60000.00,2,Bachelors,Professional,1,1,2-5 Miles
28211,26,Randall,Suarez,1998-06-08,M,M,60000.00,2,Bachelors,Professional,1,1,2-5 Miles
28212,33,Melody,Hernandez,1980-02-04,M,F,60000.00,2,Bachelors,Professional,1,1,2-5 Miles
28213,35,Jared,Morgan,1962-04-26,M,M,70000.00,5,Bachelors,Professional,0,3,10+ Miles
28214,4,Hailey,King,1974-01-12,M,F,70000.00,5,Bachelors,Professional,1,3,10+ Miles
28215,40,Priscilla,Shen,1972-12-30,S,F,60000.00,2,Bachelors,Professional,0,1,0-1 Miles
28216,15,Adrienne,Ramos,1991-06-14,M,F,70000.00,5,Bachelors,Professional,0,3,10+ Miles
28217,21,Kristy,Carlson,1996-06-25,S,F,110000.00,0,Graduate Degree,Management,1,0,0-1 Miles
28218,7,Denise,Arun,1981-12-20,M,F,70000.00,5,Bachelors,Professional,1,4,10+ Miles
28219,6,Chad,Goel,1964-03-28,S,M,80000.00,5,Graduate Degree,Management,1,3,0-1 Miles
28220,26,Kelsey,Xu,1988-10-19,S,F,80000.00,5,Bachelors,Professional,0,4,0-1 Miles
28221,361,Isabella,Rodriguez,1982-11-20,M,F,60000.00,0,High School,Professional,1,2,5-10 Miles
28222,552,Eduardo,Lewis,1994-12-19,S,M,60000.00,0,High School,Professional,0,2,1-2 Miles
28223,315,Jessica,Davis,1991-02-20,S,F,60000.00,0,High School,Professional,1,2,5-10 Miles
28224,345,Spencer,Henderson,1978-08-07,S,M,90000.00,0,Partial College,Professional,0,1,2-5 Miles
28225,359,Robert,Ross,1997-07-04,M,M,90000.00,0,Partial College,Professional,1,1,5-10 Miles
28226,614,Sebastian,Ramirez,1964-11-27,M,M,80000.00,0,Partial High School,Skilled Manual,1,2,5-10 Miles
28227,632,Caleb,Wang,1981-03-25,S,M,80000.00,0,Partial High School,Skilled Manual,0,2,1-2 Miles
28228,633,Gloria,Reed,1993-02-01,S,F,80000.00,0,Partial High School,Skilled Manual,0,2,1-2 Miles
28229,374,Samantha,Wilson,1968-08-13,S,F,80000.00,0,Partial High School,Skilled Manual,0,2,1-2 Miles
28230,385,Stephanie,Morgan,1994-03-01,S,F,80000.00,0,Partial High School,Skilled Manual,1,2,5-10 Miles
28231,548,James,Powell,1983-10-03,S,M,80000.00,0,Partial High School,Skilled Manual,1,2,5-10 Miles
28232,536,Gavin,Russell,1989-12-12,S,M,90000.00,4,Partial College,Professional,0,3,0-1 Miles
28233,644,Patrick,Richardson,1982-06-13,S,M,100000.00,1,Partial College,Professional,0,4,0-1 Miles
28234,298,Jack,Nelson,1966-03-26,M,M,100000.00,1,Partial College,Professional,1,4,2-5 Miles
28235,312,Cole,Rogers,1977-04-20,S,M,120000.00,2,Bachelors,Management,0,4,1-2 Miles
28236,314,Isabel,Diaz,1998-10-15,S,F,120000.00,2,Bachelors,Management,0,4,1-2 Miles
28237,315,Hailey,Foster,1984-12-20,M,F,120000.00,2,Bachelors,Management,1,4,2-5 Miles
28238,322,Dalton,Flores,1963-07-16,S,M,120000.00,2,Bachelors,Management,0,4,1-2 Miles
28239,69,Richard,Ramirez,1965-04-01,S,M,80000.00,3,Partial College,Professional,0,1,0-1 Miles
28240,633,Eduardo,Clark,1974-01-08,M,M,90000.00,0,Partial College,Professional,0,1,2-5 Miles
28241,635,Charles,King,1998-04-24,M,M,100000.00,2,Partial College,Professional,1,0,2-5 Miles
28242,307,Madison,Butler,1993-04-03,M,F,120000.00,2,Partial College,Professional,1,4,2-5 Miles
28243,335,Marcus,Cook,1981-12-02,S,M,130000.00,2,Bachelors,Management,0,3,0-1 Miles
28244,374,Samantha,Davis,1961-04-24,M,F,160000.00,1,Bachelors,Management,1,3,0-1 Miles
28245,50,Gavin,Henderson,1968-02-28,S,M,80000.00,0,Partial College,Professional,1,1,2-5 Miles
28246,539,Alexa,Gray,1993-10-15,S,F,80000.00,0,Partial College,Professional,0,2,0-1 Miles
28247,542,Jonathan,Adams,1976-07-17,S,M,90000.00,1,Partial College,Professional,1,0,5-10 Miles
28248,53,Eric,Scott,1998-11-29,S,M,80000.00,3,Partial College,Professional,0,2,0-1 Miles
28249,545,Julia,Carter,1979-01-16,M,F,90000.00,0,Partial College,Professional,1,1,10+ Miles
28250,298,Tyrone,Dominguez,1989-03-31,M,M,100000.00,2,Partial College,Professional,1,2,2-5 Miles
28251,300,Joe,Rubio,1999-04-04,M,M,100000.00,2,Partial College,Professional,1,2,2-5 Miles
28252,345,Sydney,Murphy,1965-11-08,M,F,130000.00,2,Bachelors,Management,1,4,0-1 Miles
28253,383,Jeremiah,Green,1962-03-10,S,M,160000.00,1,Bachelors,Management,0,4,0-1 Miles
28254,66,Jacqueline,Brooks,1991-11-24,S,F,80000.00,4,Partial College,Professional,0,3,0-1 Miles
28255,607,Robert,Clark,1962-06-22,S,M,90000.00,4,Partial College,Professional,1,3,5-10 Miles
28256,536,Colin,Beck,1979-10-26,M,M,90000.00,4,Partial College,Professional,1,3,5-10 Miles
28257,648,Zachary,Martin,1973-05-09,S,M,100000.00,2,Partial College,Professional,1,4,5-10 Miles
28258,360,Destiny,Bryant,1984-02-14,S,F,130000.00,3,Bachelors,Management,0,1,2-5 Miles
28259,369,Samuel,Mitchell,1979-07-23,M,M,160000.00,2,Bachelors,Management,1,3,0-1 Miles
28260,50,Hunter,Roberts,1966-01-09,S,M,70000.00,4,Partial College,Professional,0,3,2-5 Miles
28261,69,Stephanie,Griffin,1993-07-29,M,F,80000.00,4,Partial College,Professional,1,3,5-10 Miles
28262,616,Destiny,Diaz,1963-12-14,M,F,80000.00,4,Partial College,Professional,1,3,5-10 Miles
28263,616,Jonathan,Lee,1999-02-16,M,M,80000.00,4,Partial College,Professional,1,3,5-10 Miles
28264,623,Nicole,Diaz,1971-08-12,S,F,90000.00,3,Partial College,Professional,0,1,1-2 Miles
28265,548,Shirleen,Travers,1962-11-26,S,M,90000.00,3,High School,Professional,1,2,5-10 Miles
28266,548,Wyatt,Flores,1999-05-09,S,M,90000.00,3,High School,Professional,0,2,1-2 Miles
28267,302,Jordan,Young,1963-05-30,M,F,110000.00,3,Partial College,Professional,1,4,5-10 Miles
28268,311,Jordan,Campbell,1995-01-22,S,F,120000.00,3,High School,Professional,1,4,5-10 Miles
28269,325,Alexandra,Green,1988-03-05,S,F,130000.00,3,Bachelors,Management,0,1,2-5 Miles
28270,644,Samuel,Long,1970-01-20,S,M,60000.00,0,High School,Professional,1,2,5-10 Miles
28271,300,Sean,Gonzalez,1975-11-28,S,M,60000.00,0,High School,Professional,1,2,5-10 Miles
28272,66,Hunter,Jai,1988-08-19,M,M,70000.00,3,High School,Professional,1,1,5-10 Miles
28273,355,Madeline,Mitchell,1997-12-02,M,F,90000.00,1,High School,Professional,1,1,10+ Miles
28274,612,William,Rodriguez,1961-11-14,S,M,70000.00,0,Partial High School,Skilled Manual,1,2,5-10 Miles
28275,302,Ian,Howard,1970-10-31,S,M,70000.00,0,Partial High School,Skilled Manual,0,2,1-2 Miles
28276,609,Christy,Deng,1969-02-20,M,F,40000.00,0,Partial College,Professional,1,2,5-10 Miles
28277,609,Katrina,Deng,1961-07-11,S,F,40000.00,0,Partial College,Professional,1,2,5-10 Miles
28278,611,Jaime,Becker,1989-04-18,M,M,50000.00,0,Graduate Degree,Management,1,2,5-10 Miles
28279,611,Spencer,Simmons,1974-06-14,M,M,50000.00,0,Graduate Degree,Management,1,2,5-10 Miles
28280,546,Tristan,Powell,1998-04-04,S,M,50000.00,0,Graduate Degree,Management,1,2,5-10 Miles
28281,310,Juan,Cox,1985-03-26,M,M,70000.00,0,Graduate Degree,Management,1,2,5-10 Miles
28282,548,Cindy,Foster,1985-08-27,S,F,50000.00,0,Graduate Degree,Management,1,2,5-10 Miles
28283,54,Rachel,Long,1981-07-02,S,F,80000.00,4,Partial College,Professional,0,3,1-2 Miles
28284,62,Bailey,Kelly,1994-05-19,S,F,80000.00,4,Partial College,Professional,1,3,5-10 Miles
28285,546,Savannah,King,1969-09-09,M,F,100000.00,2,Partial College,Professional,1,4,5-10 Miles
28286,634,Destiny,Alexander,1975-04-10,M,F,100000.00,3,Partial College,Professional,0,1,1-2 Miles
28287,311,Lauren,Bennett,1984-12-08,M,F,110000.00,3,Partial College,Professional,1,4,5-10 Miles
28288,311,Marco,Srini,1968-06-23,S,M,110000.00,3,Partial College,Professional,1,4,5-10 Miles
28289,355,Jack,Gonzales,1974-05-18,S,M,160000.00,3,Partial College,Professional,0,3,2-5 Miles
28290,49,Ian,Brooks,1994-05-18,S,M,70000.00,0,Partial High School,Skilled Manual,0,2,1-2 Miles
28291,611,David,Miller,1982-01-07,S,M,70000.00,0,Partial High School,Skilled Manual,0,2,1-2 Miles
28292,55,Alexandra,Smith,1975-10-09,S,F,70000.00,0,Partial High School,Skilled Manual,1,2,5-10 Miles
28293,369,Shelby,Cox,1976-01-19,S,F,60000.00,0,Partial High School,Skilled Manual,0,2,1-2 Miles
28294,337,Alexis,Jenkins,1996-06-24,S,F,60000.00,0,Partial High School,Skilled Manual,1,2,5-10 Miles
28295,543,Wyatt,Collins,1975-01-26,M,M,60000.00,0,Partial High School,Skilled Manual,0,2,1-2 Miles
28296,299,Thomas,Butler,1989-10-24,S,M,70000.00,0,Graduate Degree,Management,0,2,1-2 Miles
28297,545,Gabrielle,Edwards,1999-04-05,S,F,70000.00,0,Graduate Degree,Management,0,2,1-2 Miles
28298,335,Maria,Edwards,1963-01-19,M,F,70000.00,0,Graduate Degree,Management,1,2,5-10 Miles
28299,326,Jonathan,Shan,1961-11-12,S,M,40000.00,0,Partial College,Professional,0,2,1-2 Miles
28300,641,Abigail,Bennett,1968-04-22,S,F,30000.00,0,High School,Professional,1,2,5-10 Miles
28301,312,Jasmine,Long,1991-04-20,S,F,30000.00,0,High School,Professional,0,2,1-2 Miles
28302,53,Caroline,Hughes,1983-08-07,M,F,30000.00,0,High School,Professional,1,2,5-10 Miles
28303,40,Justin,Lewis,1994-06-27,S,M,60000.00,3,Bachelors,Professional,1,2,5-10 Miles
28304,38,Colleen,Zeng,1983-12-16,M,F,60000.00,4,Bachelors,Professional,1,3,10+ Miles
28305,32,Patricia,Lopez,1983-09-13,S,F,60000.00,4,Bachelors,Professional,1,3,10+ Miles
28306,36,Elizabeth,Powell,1983-06-21,M,F,60000.00,5,Bachelors,Professional,1,3,5-10 Miles
28307,26,Morgan,Gray,1982-06-27,M,F,60000.00,2,Bachelors,Professional,1,1,5-10 Miles
28308,21,Hector,Serrano,1991-04-25,S,M,60000.00,2,Bachelors,Professional,1,2,5-10 Miles
28309,23,Julie,Lal,1969-09-29,M,F,90000.00,2,Bachelors,Professional,0,0,0-1 Miles
28310,36,Ross,Sanchez,1960-03-31,M,M,90000.00,4,Bachelors,Professional,0,0,0-1 Miles
28311,18,Terry,Raje,1967-06-24,S,M,100000.00,0,Graduate Degree,Management,1,0,1-2 Miles
28312,6,Joy,Jimenez,1975-10-16,S,F,60000.00,0,Partial College,Skilled Manual,0,1,0-1 Miles
28313,27,Brett,Perez,1963-01-17,S,M,60000.00,0,Bachelors,Professional,1,1,5-10 Miles
28314,39,Dwayne,Romero,1989-02-12,S,M,60000.00,0,Bachelors,Professional,1,1,5-10 Miles
28315,24,Stacy,Alonso,1982-09-21,S,F,60000.00,0,Bachelors,Professional,0,1,0-1 Miles
28316,35,Jaime,Martin,1999-05-18,M,F,60000.00,0,Bachelors,Professional,0,1,0-1 Miles
28317,15,Ivan,Weber,1967-10-06,M,M,60000.00,0,Partial College,Skilled Manual,0,1,0-1 Miles
28318,25,Grace,Lee,1996-09-30,M,F,60000.00,0,Bachelors,Professional,0,1,0-1 Miles
28319,5,Ashlee,She,1961-07-30,S,F,60000.00,0,Partial College,Skilled Manual,0,1,0-1 Miles
28320,12,Janet,Navarro,1984-01-21,S,F,60000.00,0,Partial College,Skilled Manual,1,1,5-10 Miles
28321,20,Arturo,Wu,1996-03-05,M,M,60000.00,0,Partial College,Skilled Manual,0,1,0-1 Miles
28322,9,Willie,Chen,1978-01-20,S,M,70000.00,0,Bachelors,Professional,0,1,5-10 Miles
28323,31,Nathan,Moore,1983-08-23,S,M,70000.00,0,Bachelors,Professional,0,2,5-10 Miles
28324,3,Jésus,Martin,1999-06-22,M,M,60000.00,0,Partial College,Skilled Manual,1,1,5-10 Miles
28325,23,Drew,Lal,1973-01-17,S,M,60000.00,0,Partial College,Skilled Manual,0,1,0-1 Miles
28326,26,Carla,Lopez,1979-02-04,S,F,90000.00,0,Bachelors,Professional,1,1,2-5 Miles
28327,33,Tabitha,Serrano,1995-08-14,S,F,70000.00,0,Partial College,Skilled Manual,0,1,0-1 Miles
28328,26,Kyle,Green,1999-07-07,M,M,80000.00,0,Partial College,Skilled Manual,1,1,5-10 Miles
28329,27,Marcus,Washington,1976-11-20,S,M,30000.00,0,Partial College,Clerical,1,2,5-10 Miles
28330,631,Charles,Bailey,1994-03-01,M,M,30000.00,0,High School,Skilled Manual,1,2,5-10 Miles
28331,301,Colleen,Beck,1975-11-05,M,F,30000.00,0,High School,Skilled Manual,0,2,0-1 Miles
28332,62,Ryan,Washington,1980-07-14,M,M,40000.00,0,High School,Skilled Manual,1,2,5-10 Miles
28333,299,Jaime,Jimenez,1983-04-18,M,F,30000.00,0,High School,Skilled Manual,0,2,0-1 Miles
28334,611,Marco,Tanara,1983-03-17,S,F,30000.00,0,High School,Skilled Manual,1,2,5-10 Miles
28335,311,Rebekah,Srini,1995-03-09,M,F,30000.00,0,High School,Skilled Manual,0,2,0-1 Miles
28336,627,Edward,Martin,1999-11-27,M,M,40000.00,0,High School,Skilled Manual,1,2,5-10 Miles
28337,546,Melissa,Bennett,1964-01-17,M,F,40000.00,0,High School,Skilled Manual,1,2,5-10 Miles
28338,14,Kristi,Vance,1969-02-28,M,F,30000.00,0,Partial College,Clerical,0,2,0-1 Miles
28339,644,Sean,Edwards,1960-06-03,S,M,40000.00,0,High School,Skilled Manual,0,2,0-1 Miles
28340,368,Lucas,Butler,1995-01-04,S,M,40000.00,0,High School,Skilled Manual,0,2,0-1 Miles
28341,68,Jeremy,Wilson,1993-07-12,S,M,40000.00,0,High School,Skilled Manual,1,2,5-10 Miles
28342,50,Brianna,Murphy,1963-12-25,M,F,40000.00,0,High School,Skilled Manual,1,2,5-10 Miles
28343,634,Shelby,Morgan,1971-08-19,S,F,30000.00,0,Partial High School,Clerical,0,2,0-1 Miles
28344,300,Alvin,Zhu,1989-07-03,S,M,30000.00,0,Partial High School,Clerical,0,2,5-10 Miles
28345,311,Diana,Serrano,1990-07-06,M,F,40000.00,0,High School,Skilled Manual,1,2,5-10 Miles
28346,69,Eduardo,Russell,1997-08-08,S,M,30000.00,0,Partial High School,Clerical,0,2,5-10 Miles
28347,609,Latoya,Anand,1960-10-16,S,F,40000.00,0,High School,Skilled Manual,0,2,5-10 Miles
28348,12,Nichole,Jai,1999-01-04,S,F,40000.00,0,Bachelors,Management,1,2,5-10 Miles
28349,37,Kristi,Vazquez,1980-03-04,S,F,40000.00,0,Bachelors,Management,0,2,0-1 Miles
28350,40,Alisha,Holt,1965-03-08,S,F,60000.00,0,Graduate Degree,Management,0,1,0-1 Miles
28351,37,Donald,Rodriguez,1965-07-28,M,M,40000.00,0,Bachelors,Management,1,2,5-10 Miles
28352,2,Meghan,Sanz,1993-06-03,S,F,40000.00,0,Bachelors,Management,0,2,0-1 Miles
28353,22,Summer,Kapoor,1985-07-28,S,F,40000.00,0,Bachelors,Management,0,2,0-1 Miles
28354,50,Ian,Wilson,1995-12-23,S,M,40000.00,0,Bachelors,Professional,0,1,0-1 Miles
28355,385,Carlos,James,1961-06-07,S,M,40000.00,0,Bachelors,Professional,1,1,2-5 Miles
28356,331,Blake,Gonzalez,1964-07-24,M,M,50000.00,3,Bachelors,Skilled Manual,1,1,2-5 Miles
28357,59,Danielle,Howard,1985-08-03,S,F,50000.00,3,Bachelors,Skilled Manual,0,1,0-1 Miles
28358,302,Austin,Powell,1986-05-11,M,M,50000.00,3,Bachelors,Skilled Manual,1,2,2-5 Miles
28359,66,Madison,Anderson,1985-07-15,M,F,50000.00,3,Bachelors,Skilled Manual,1,2,2-5 Miles
28360,345,Isaiah,Adams,1996-09-03,M,M,50000.00,4,Bachelors,Skilled Manual,1,2,2-5 Miles
28361,623,Kayla,Wilson,1993-04-28,M,F,60000.00,0,Graduate Degree,Professional,0,0,0-1 Miles
28362,347,Kaylee,Sanchez,1971-10-25,S,F,60000.00,0,Graduate Degree,Professional,0,1,0-1 Miles
28363,64,Savannah,Travers,1970-03-17,S,F,60000.00,0,Graduate Degree,Professional,0,1,0-1 Miles
28364,199,Alison,Nara,1974-03-10,M,F,40000.00,0,Graduate Degree,Clerical,1,0,0-1 Miles
28365,245,Stacey,Zhao,1971-06-25,M,F,40000.00,0,Graduate Degree,Clerical,1,0,0-1 Miles
28366,236,Dalton,Rivera,1970-03-16,S,M,10000.00,3,High School,Manual,1,1,0-1 Miles
28367,234,Jerome,Johnsen,1995-12-12,S,M,20000.00,1,Partial College,Manual,0,1,2-5 Miles
28368,189,Fernando,Butler,1981-08-05,S,M,20000.00,1,Partial College,Manual,0,1,0-1 Miles
28369,126,Carolyn,Moreno,1973-12-16,S,F,20000.00,1,High School,Manual,1,1,2-5 Miles
28370,253,Eddie,Gutierrez,1972-12-18,S,M,30000.00,1,Bachelors,Clerical,0,0,0-1 Miles
28371,257,Mandy,Liang,1971-12-18,S,F,30000.00,1,Bachelors,Clerical,0,0,0-1 Miles
28372,237,Vincent,Hu,1970-01-06,S,M,30000.00,1,Bachelors,Clerical,0,0,2-5 Miles
28373,196,Shane,Lopez,1998-11-11,S,M,10000.00,4,Partial High School,Manual,0,2,0-1 Miles
28374,147,Ruben,Vance,1990-05-19,M,M,10000.00,4,Partial High School,Manual,1,2,0-1 Miles
28375,247,Kathleen,Diaz,1986-12-09,S,F,20000.00,1,High School,Manual,0,1,1-2 Miles
28376,175,Eugene,Chen,1998-07-04,S,M,40000.00,0,Bachelors,Clerical,0,0,0-1 Miles
28377,235,Walter,Ortega,1976-11-23,M,M,40000.00,0,Bachelors,Clerical,0,0,0-1 Miles
28378,221,Sara,Sanchez,1986-12-02,S,F,20000.00,2,High School,Manual,0,0,0-1 Miles
28379,180,Edgar,Rana,1985-05-22,M,M,30000.00,1,Bachelors,Skilled Manual,1,2,0-1 Miles
28380,225,Lindsay,Goel,1991-07-06,S,F,10000.00,3,Partial High School,Manual,0,2,0-1 Miles
28381,126,Cedric,Tang,1991-02-28,S,M,20000.00,2,High School,Manual,0,0,0-1 Miles
28382,168,Roberto,Ortega,1994-07-10,M,M,20000.00,2,High School,Manual,1,0,0-1 Miles
28383,147,Lacey,Zhou,1989-03-02,S,F,20000.00,2,High School,Manual,1,1,0-1 Miles
28384,187,Tamara,Xie,1982-07-11,M,F,30000.00,1,Bachelors,Skilled Manual,1,2,0-1 Miles
28385,201,Cassie,Deng,1965-03-20,M,F,30000.00,1,Bachelors,Skilled Manual,1,2,0-1 Miles
28386,250,Sergio,Subram,1971-05-28,M,M,10000.00,2,Partial High School,Manual,1,1,0-1 Miles
28387,269,Roberto,Alvarez,1962-05-13,M,M,10000.00,2,Partial High School,Manual,1,1,0-1 Miles
28388,176,Sheila,Rowe,1971-08-25,S,F,10000.00,2,Partial High School,Manual,1,1,0-1 Miles
28389,222,Rachael,Martinez,1973-09-17,S,F,20000.00,3,High School,Manual,0,0,0-1 Miles
28390,215,Frederick,Suri,1988-02-27,S,M,20000.00,3,High School,Manual,0,1,0-1 Miles
28391,192,Monique,Jimenez,1968-06-12,M,F,30000.00,1,Bachelors,Skilled Manual,0,2,0-1 Miles
28392,238,Luke,Green,1963-08-07,M,M,30000.00,0,Bachelors,Skilled Manual,1,1,2-5 Miles
28393,216,Ramon,Zheng,1998-12-27,S,M,40000.00,0,Bachelors,Professional,1,0,0-1 Miles
28394,212,Alisha,Zhang,1974-12-12,M,F,40000.00,0,Bachelors,Professional,0,0,0-1 Miles
28395,225,Shannon,Dominguez,1984-01-04,S,M,40000.00,0,Bachelors,Professional,0,0,0-1 Miles
28396,132,Rebekah,Munoz,1971-07-14,S,F,40000.00,0,Bachelors,Professional,1,0,0-1 Miles
28397,261,Cynthia,Rana,1972-01-13,M,F,40000.00,0,Bachelors,Professional,0,0,0-1 Miles
28398,217,Shawn,Lal,1982-11-02,S,M,30000.00,2,Partial College,Clerical,0,0,0-1 Miles
28399,250,Dale,Deng,1974-05-01,M,M,30000.00,2,Partial College,Clerical,1,0,0-1 Miles
28400,165,Cedric,Anand,1991-12-27,S,M,30000.00,2,Partial College,Clerical,1,0,0-1 Miles
28401,186,Maria,Alexander,1960-01-22,S,F,30000.00,2,Partial College,Clerical,1,1,0-1 Miles
28402,200,Kristin,Kumar,1960-10-29,S,F,30000.00,2,Partial College,Clerical,0,1,0-1 Miles
28403,249,Jaclyn,Sharma,1961-02-05,M,F,40000.00,0,Bachelors,Skilled Manual,1,0,0-1 Miles
28404,156,Whitney,Raman,1962-11-22,M,F,30000.00,2,Partial College,Clerical,1,2,0-1 Miles
28405,119,Erick,Malhotra,1966-05-03,M,M,40000.00,0,Bachelors,Skilled Manual,1,0,0-1 Miles
28406,211,Gerald,Srini,1997-06-19,M,M,30000.00,2,Partial College,Clerical,1,2,0-1 Miles
28407,190,Emma,Miller,1969-03-06,S,F,30000.00,3,Partial College,Clerical,0,0,0-1 Miles
28408,229,Tasha,Lal,1987-09-06,S,F,20000.00,0,High School,Manual,0,1,2-5 Miles
28409,165,Bonnie,Rai,1967-10-22,M,F,20000.00,0,High School,Manual,0,1,1-2 Miles
